data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4467440;958;Pendant Force ;D;18;3;1532;
05/11/2023, 14:03:44;4010172;852;Tribute Tribute Crs Lft ;F;24;0;8280;
05/11/2023, 14:03:44;4166618;542;Crs Pendant Lft Pendant ;G;19;2;6462;
05/11/2023, 14:03:44;4613804;987;Tiara Tiara Tiara Rght ;K;20;0;9097;
05/11/2023, 14:03:44;4795483;312;Tiara Crs Rght ;F;6;1;4934;
05/11/2023, 14:03:44;4795803;958;Tribute Force Crs ;I;7;2;3351;
05/11/2023, 14:03:44;4526427;958;Rght Rght ;K;8;1;2232;
05/11/2023, 14:03:44;4841550;958;Tribute Rght ;G;2;3;7138;
05/11/2023, 14:03:44;4045663;845;Crs Lft Pendant ;I;3;3;9703;
05/11/2023, 14:03:44;4485644;852;Crs Rght ;J;12;3;3425;
05/11/2023, 14:03:44;4992639;582;Crs Tribute ;C;24;2;5968;
05/11/2023, 14:03:44;4541475;658;Tiara Lft ;I;4;2;6262;
05/11/2023, 14:03:44;4403539;436;Lft Pendant Tribute Force ;H;20;1;70;
05/11/2023, 14:03:44;4520322;897;Crs Rght Tribute Tiara ;G;25;0;4849;
05/11/2023, 14:03:44;4649013;852;Tribute Rght Crs Rght ;C;14;3;3338;
05/11/2023, 14:03:44;4946663;256;Tiara Tiara Crs ;J;17;2;167;
05/11/2023, 14:03:44;4340764;436;Tribute Rght ;E;7;3;6569;
05/11/2023, 14:03:44;4972861;582;Tiara Force Tiara ;F;25;2;5776;
05/11/2023, 14:03:44;4227455;436;Rght Lft Pendant ;A;12;3;19;
05/11/2023, 14:03:44;4142171;582;Lft Tribute Lft Lft ;G;17;2;9298;
05/11/2023, 14:03:44;4896456;658;Rght Crs ;C;9;2;7466;
05/11/2023, 14:03:44;4277243;582;Tiara Pendant Tribute Tiara ;K;14;2;1835;
05/11/2023, 14:03:44;4814408;852;Force Tiara ;D;17;2;3081;
05/11/2023, 14:03:44;4286440;580;Force Rght Rght ;J;25;3;4244;
05/11/2023, 14:03:44;4871938;580;Tiara Crs ;D;3;0;8620;
05/11/2023, 14:03:44;4204264;852;Tiara Lft Tribute ;G;1;1;679;
05/11/2023, 14:03:44;4300302;852;Tiara Tiara Tiara Force ;B;17;3;4145;
05/11/2023, 14:03:44;4874281;987;Force Tribute Tiara Lft ;E;14;2;9095;
05/11/2023, 14:03:44;4211663;852;Lft Lft ;E;11;3;311;
05/11/2023, 14:03:44;4366079;312;Lft Force Lft Force ;C;9;3;2363;
05/11/2023, 14:03:44;4651191;542;Force Tribute ;C;2;2;7563;
05/11/2023, 14:03:44;4485644;897;Crs Rght ;E;16;3;361;
05/11/2023, 14:03:44;4505297;897;Tribute Tiara Lft Tribute ;G;4;2;4715;
05/11/2023, 14:03:44;4042276;580;Lft Tribute Force Lft ;A;21;1;6278;
05/11/2023, 14:03:44;4898742;658;Rght Crs ;J;23;0;5817;
05/11/2023, 14:03:44;4738043;852;Lft Tiara Pendant ;J;17;2;2223;
05/11/2023, 14:03:44;4092233;256;Lft Pendant Tribute Force ;C;4;3;9418;
05/11/2023, 14:03:44;4613804;897;Tiara Tiara Tiara Rght ;K;14;0;8227;
05/11/2023, 14:03:44;4092233;987;Lft Pendant Tribute Force ;J;21;3;8422;
05/11/2023, 14:03:44;4946412;256;Force Tribute Lft Tribute ;I;23;1;1842;
05/11/2023, 14:03:44;4734330;256;Force Crs Lft Rght ;I;23;2;9666;
05/11/2023, 14:03:44;4548851;580;Rght Crs Lft Tiara ;D;3;0;9693;
05/11/2023, 14:03:44;4431450;852;Pendant Tribute ;D;10;2;6516;
05/11/2023, 14:03:44;4738043;256;Lft Tiara Pendant ;A;8;2;267;
05/11/2023, 14:03:44;4505297;958;Tribute Tiara Lft Tribute ;K;11;0;7819;
05/11/2023, 14:03:44;4825387;582;Tribute Lft ;F;23;3;3201;
05/11/2023, 14:03:44;4898742;852;Rght Crs ;J;2;3;9905;
05/11/2023, 14:03:44;4505297;987;Tribute Tiara Lft Tribute ;D;5;3;8687;
05/11/2023, 14:03:44;4796458;436;Rght Pendant Tribute Force ;K;10;0;9513;
05/11/2023, 14:03:44;4592645;436;Rght Tribute Rght ;J;9;0;1987;
05/11/2023, 14:03:44;4135567;312;Tiara Pendant ;K;9;2;7070;
05/11/2023, 14:03:44;4412611;512;Pendant Tiara ;G;24;2;6146;
05/11/2023, 14:03:44;4403539;580;Lft Pendant Tribute Force ;D;12;0;4144;
05/11/2023, 14:03:44;4019599;658;Tribute Tiara ;A;14;2;4036;
05/11/2023, 14:03:44;4135567;958;Tiara Pendant ;G;18;1;366;
05/11/2023, 14:03:44;4914139;512;Tribute Lft Lft Tribute ;H;13;1;7641;
05/11/2023, 14:03:44;4204264;845;Tiara Lft Tribute ;F;25;3;598;
05/11/2023, 14:03:44;4665129;582;Lft Force Tiara Tiara ;H;12;2;6476;
05/11/2023, 14:03:44;4651339;987;Crs Lft Force ;J;22;3;6386;
05/11/2023, 14:03:44;4046718;852;Rght Force Tribute Force ;F;2;0;5936;
05/11/2023, 14:03:44;4428568;958;Crs Crs ;E;14;2;3385;
05/11/2023, 14:03:44;4651191;312;Force Tribute ;F;20;2;2279;
05/11/2023, 14:03:44;4651339;312;Crs Lft Force ;D;2;1;9650;
05/11/2023, 14:03:44;4743470;312;Rght Tiara ;B;14;0;4155;
05/11/2023, 14:03:44;4779349;845;Tribute Tribute Tiara ;D;5;0;6745;
05/11/2023, 14:03:44;4294880;312;Rght Tiara ;B;18;1;215;
05/11/2023, 14:03:44;4307343;658;Rght Force ;E;20;3;9610;
05/11/2023, 14:03:44;4123466;987;Lft Pendant Pendant Tribute ;D;23;0;1387;
05/11/2023, 14:03:44;4523500;512;Tribute Force ;I;16;1;4253;
05/11/2023, 14:03:44;4665129;312;Lft Force Tiara Tiara ;F;20;3;4630;
05/11/2023, 14:03:44;4874281;256;Force Tribute Tiara Lft ;F;16;2;2910;
05/11/2023, 14:03:44;4470862;512;Crs Lft Rght ;A;16;1;5976;
05/11/2023, 14:03:44;4519830;582;Tribute Force Tribute Tribute ;J;13;1;1014;
05/11/2023, 14:03:44;4106526;845;Tiara Crs Crs ;C;23;2;1568;
05/11/2023, 14:03:44;4852295;658;Rght Crs Rght Pendant ;C;23;3;3301;
05/11/2023, 14:03:44;4243183;512;Rght Lft Crs ;C;7;1;9031;
05/11/2023, 14:03:44;4197081;845;Force Force Tribute Rght ;A;5;0;1822;
05/11/2023, 14:03:44;4753693;897;Tiara Force Force Pendant ;E;4;1;2582;
05/11/2023, 14:03:44;4608677;852;Rght Tribute Lft Crs ;F;4;2;4234;
05/11/2023, 14:03:44;4412611;512;Pendant Tiara ;D;19;0;385;
05/11/2023, 14:03:44;4092233;582;Lft Pendant Tribute Force ;K;25;2;8044;
05/11/2023, 14:03:44;4928109;658;Force Lft ;I;6;3;929;
05/11/2023, 14:03:44;4092233;658;Lft Pendant Tribute Force ;E;22;1;3037;
05/11/2023, 14:03:44;4302502;987;Force Pendant Lft Force ;A;6;3;5661;
05/11/2023, 14:03:44;4042276;580;Lft Tribute Force Lft ;D;15;2;7668;
05/11/2023, 14:03:44;4541475;897;Tiara Lft ;K;21;3;7195;
05/11/2023, 14:03:44;4036586;256;Rght Pendant Force ;A;5;1;4834;
05/11/2023, 14:03:44;4142171;256;Lft Tribute Lft Lft ;H;24;0;7002;
05/11/2023, 14:03:44;4046718;436;Rght Force Tribute Force ;I;15;2;6214;
05/11/2023, 14:03:44;4779349;312;Tribute Tribute Tiara ;D;8;1;6024;
05/11/2023, 14:03:44;4665129;845;Lft Force Tiara Tiara ;G;10;3;5130;
05/11/2023, 14:03:44;4057166;512;Rght Rght ;D;15;2;2900;
05/11/2023, 14:03:44;4122383;897;Tiara Lft ;A;17;2;412;
05/11/2023, 14:03:44;4548851;312;Rght Crs Lft Tiara ;E;14;2;4468;
05/11/2023, 14:03:44;4753693;852;Tiara Force Force Pendant ;E;10;0;6356;
05/11/2023, 14:03:44;4092233;542;Lft Pendant Tribute Force ;G;13;1;9442;
05/11/2023, 14:03:44;4112363;436;Tribute Crs Force ;I;22;1;4543;
05/11/2023, 14:03:44;4666655;658;Lft Crs Tribute Tribute ;I;18;3;2058;
05/11/2023, 14:03:44;4738043;580;Lft Tiara Pendant ;J;17;1;5818;
05/11/2023, 14:03:44;4791249;542;Force Pendant Crs Tribute ;A;3;0;422;
05/11/2023, 14:03:44;4475670;256;Pendant Force ;E;21;3;1122;
05/11/2023, 14:03:44;4019599;512;Tribute Tiara ;G;16;3;981;
05/11/2023, 14:03:44;4736204;256;Lft Tiara ;G;11;1;1383;
05/11/2023, 14:03:44;4408599;897;Lft Lft Force ;I;3;2;9411;
05/11/2023, 14:03:44;4061663;312;Lft Rght Crs ;K;18;3;1062;
05/11/2023, 14:03:44;4113099;582;Force Tribute ;A;10;1;1740;
05/11/2023, 14:03:44;4548851;580;Rght Crs Lft Tiara ;K;1;2;6454;
05/11/2023, 14:03:44;4511932;987;Tribute Tribute Force Crs ;J;4;3;123;
05/11/2023, 14:03:44;4520322;958;Crs Rght Tribute Tiara ;C;20;1;6108;
05/11/2023, 14:03:44;4519830;897;Tribute Force Tribute Tribute ;G;10;3;9622;
05/11/2023, 14:03:44;4632150;512;Crs Crs ;H;8;1;6842;
05/11/2023, 14:03:44;4992639;580;Crs Tribute ;I;14;0;5417;
05/11/2023, 14:03:44;4473656;987;Pendant Tiara Lft ;C;6;1;2413;
05/11/2023, 14:03:44;4184826;845;Tribute Force ;F;5;3;7756;
05/11/2023, 14:03:44;4448133;312;Lft Tribute Crs Crs ;A;18;0;4010;
05/11/2023, 14:03:44;4895098;256;Tribute Tribute Rght ;D;21;0;8190;
05/11/2023, 14:03:44;4795245;958;Tribute Pendant ;F;3;0;5191;
05/11/2023, 14:03:44;4532522;852;Lft Rght ;F;12;0;1695;
05/11/2023, 14:03:44;4758493;542;Tiara Crs Tiara ;C;21;2;4789;
05/11/2023, 14:03:44;4255903;897;Tiara Lft Crs ;J;13;0;1216;
05/11/2023, 14:03:44;4117271;897;Pendant Force Crs Force ;H;14;1;4066;
05/11/2023, 14:03:44;4227455;897;Rght Lft Pendant ;D;9;1;2480;
05/11/2023, 14:03:44;4992879;312;Rght Force Pendant ;B;24;3;8552;
05/11/2023, 14:03:44;4769575;436;Tribute Rght Pendant ;B;16;1;693;
05/11/2023, 14:03:44;4286440;256;Force Rght Rght ;E;21;2;9571;
05/11/2023, 14:03:44;4816695;582;Pendant Pendant Tribute Pendant ;I;21;0;4424;
05/11/2023, 14:03:44;4268020;897;Crs Crs ;E;24;1;3561;
05/11/2023, 14:03:44;4753693;580;Tiara Force Force Pendant ;H;2;1;9317;
05/11/2023, 14:03:44;4401816;512;Lft Pendant Pendant Pendant ;D;15;3;3330;
05/11/2023, 14:03:44;4734330;436;Force Crs Lft Rght ;D;10;2;8641;
05/11/2023, 14:03:44;4060346;845;Force Pendant Tiara Rght ;F;16;2;761;
05/11/2023, 14:03:44;4825387;852;Tribute Lft ;F;12;1;614;
05/11/2023, 14:03:44;4505297;312;Tribute Tiara Lft Tribute ;K;9;3;8597;
05/11/2023, 14:03:44;4330653;845;Force Tribute Rght ;I;2;0;3702;
05/11/2023, 14:03:44;4092233;958;Lft Pendant Tribute Force ;A;16;3;9322;
05/11/2023, 14:03:44;4428568;436;Crs Crs ;E;12;3;2471;
05/11/2023, 14:03:44;4592645;658;Rght Tribute Rght ;I;7;0;8326;
05/11/2023, 14:03:44;4250643;958;Tribute Crs Tribute ;G;20;2;9613;
05/11/2023, 14:03:44;4516424;987;Force Tribute ;G;2;3;6426;
05/11/2023, 14:03:44;4994923;436;Tiara Crs ;J;24;2;2699;
05/11/2023, 14:03:44;4886949;658;Rght Lft ;K;19;3;1222;
05/11/2023, 14:03:44;4992639;512;Crs Tribute ;F;3;0;76;
05/11/2023, 14:03:44;4295590;897;Tiara Force ;F;1;3;8951;
05/11/2023, 14:03:44;4209421;582;Force Tiara Crs Tribute ;D;23;2;7219;
05/11/2023, 14:03:44;4448133;580;Lft Tribute Crs Crs ;B;2;2;1110;
05/11/2023, 14:03:44;4753693;512;Tiara Force Force Pendant ;H;21;1;7897;
05/11/2023, 14:03:44;4901655;658;Tribute Tribute ;A;14;0;6377;
05/11/2023, 14:03:44;4972319;512;Lft Tiara ;E;24;3;5582;
05/11/2023, 14:03:44;4753693;582;Tiara Force Force Pendant ;A;12;0;3076;
05/11/2023, 14:03:44;4473656;436;Pendant Tiara Lft ;A;2;0;4171;
05/11/2023, 14:03:44;4793521;845;Crs Tribute ;E;25;1;3740;
05/11/2023, 14:03:44;4523500;852;Tribute Force ;D;3;2;6030;
05/11/2023, 14:03:44;4524748;312;Pendant Rght Lft ;G;1;3;9298;
05/11/2023, 14:03:44;4523500;958;Tribute Force ;G;11;3;9407;
05/11/2023, 14:03:44;4994923;987;Tiara Crs ;D;24;3;2358;
05/11/2023, 14:03:44;4795803;897;Tribute Force Crs ;G;9;0;9338;
05/11/2023, 14:03:44;4522735;897;Force Lft ;B;8;0;5463;
05/11/2023, 14:03:44;4467440;312;Pendant Force ;F;6;2;3321;
05/11/2023, 14:03:44;4043788;312;Crs Lft Rght Crs ;G;5;3;5077;
05/11/2023, 14:03:44;4300302;852;Tiara Tiara Tiara Force ;K;17;1;3924;
05/11/2023, 14:03:44;4053534;512;Rght Tiara ;C;6;3;820;
05/11/2023, 14:03:44;4779349;312;Tribute Tribute Tiara ;F;18;1;5101;
05/11/2023, 14:03:44;4469732;580;Crs Tribute ;A;20;1;8306;
05/11/2023, 14:03:44;4357738;512;Tiara Lft Rght ;D;25;1;7475;
05/11/2023, 14:03:44;4700222;436;Force Force Lft ;I;9;0;8410;
05/11/2023, 14:03:44;4738043;542;Lft Tiara Pendant ;F;4;0;3774;
05/11/2023, 14:03:44;4791249;658;Force Pendant Crs Tribute ;G;10;0;1985;
05/11/2023, 14:03:44;4523331;256;Tribute Rght Force Crs ;H;17;2;3715;
05/11/2023, 14:03:44;4524748;658;Pendant Rght Lft ;F;18;3;4476;
05/11/2023, 14:03:44;4505297;582;Tribute Tiara Lft Tribute ;C;19;0;4333;
05/11/2023, 14:03:44;4295590;312;Tiara Force ;G;14;0;1366;
05/11/2023, 14:03:44;4972861;542;Tiara Force Tiara ;J;17;0;4565;
05/11/2023, 14:03:44;4053534;658;Rght Tiara ;J;14;2;4949;
05/11/2023, 14:03:44;4046718;582;Rght Force Tribute Force ;J;12;2;6011;
05/11/2023, 14:03:44;4796458;512;Rght Pendant Tribute Force ;G;18;0;871;
05/11/2023, 14:03:44;4036586;256;Rght Pendant Force ;J;17;3;4374;
05/11/2023, 14:03:44;4043788;852;Crs Lft Rght Crs ;F;16;1;8657;
05/11/2023, 14:03:44;4597702;542;Crs Lft Tiara ;A;18;2;7231;
05/11/2023, 14:03:44;4431450;987;Pendant Tribute ;D;15;3;9045;
05/11/2023, 14:03:44;4738043;582;Lft Tiara Pendant ;A;15;0;5484;
05/11/2023, 14:03:44;4010172;897;Tribute Tribute Crs Lft ;E;21;3;2446;
05/11/2023, 14:03:44;4574105;658;Lft Crs ;G;17;2;5964;
05/11/2023, 14:03:44;4734330;512;Force Crs Lft Rght ;K;21;1;9592;
05/11/2023, 14:03:44;4874281;987;Force Tribute Tiara Lft ;G;13;2;1269;
05/11/2023, 14:03:44;4117271;852;Pendant Force Crs Force ;B;4;3;8667;
05/11/2023, 14:03:44;4428568;312;Crs Crs ;G;8;2;596;
05/11/2023, 14:03:44;4548851;987;Rght Crs Lft Tiara ;I;25;0;1030;
05/11/2023, 14:03:44;4142171;852;Lft Tribute Lft Lft ;I;7;1;8300;
05/11/2023, 14:03:44;4913362;580;Tribute Rght ;F;4;1;1606;
05/11/2023, 14:03:44;4294880;256;Rght Tiara ;J;25;1;6796;
05/11/2023, 14:03:44;4602332;256;Lft Pendant Lft ;I;22;1;6065;
05/11/2023, 14:03:44;4403539;987;Lft Pendant Tribute Force ;A;4;2;9384;
05/11/2023, 14:03:44;4286440;436;Force Rght Rght ;E;20;0;1376;
05/11/2023, 14:03:44;4061663;512;Lft Rght Crs ;F;13;1;7966;
05/11/2023, 14:03:44;4043788;436;Crs Lft Rght Crs ;I;3;3;7400;
05/11/2023, 14:03:44;4901655;582;Tribute Tribute ;D;17;2;4707;
05/11/2023, 14:03:44;4874281;852;Force Tribute Tiara Lft ;D;4;1;2821;
05/11/2023, 14:03:44;4036586;845;Rght Pendant Force ;E;22;0;8174;
05/11/2023, 14:03:44;4766980;845;Pendant Tribute ;B;5;1;5254;
05/11/2023, 14:03:44;4738271;312;Force Force ;A;15;0;7231;
05/11/2023, 14:03:44;4136004;312;Force Pendant ;I;24;0;8161;
05/11/2023, 14:03:44;4795483;542;Tiara Crs Rght ;B;19;1;3640;
05/11/2023, 14:03:44;4485644;845;Crs Rght ;I;19;3;7297;
05/11/2023, 14:03:44;4793521;582;Crs Tribute ;H;19;2;6614;
05/11/2023, 14:03:44;4602332;852;Lft Pendant Lft ;G;13;3;7072;
05/11/2023, 14:03:44;4505297;958;Tribute Tiara Lft Tribute ;H;1;0;8903;
05/11/2023, 14:03:44;4135567;987;Tiara Pendant ;G;7;3;2241;
05/11/2023, 14:03:44;4644196;436;Crs Tribute ;J;13;0;7424;
05/11/2023, 14:03:44;4524748;852;Pendant Rght Lft ;K;21;0;7067;
05/11/2023, 14:03:44;4901655;658;Tribute Tribute ;D;2;2;1320;
05/11/2023, 14:03:44;4522735;987;Force Lft ;A;6;3;5717;
05/11/2023, 14:03:44;4592645;852;Rght Tribute Rght ;C;7;1;4788;
05/11/2023, 14:03:44;4295590;845;Tiara Force ;D;1;1;2164;
05/11/2023, 14:03:44;4602332;987;Lft Pendant Lft ;F;25;1;7586;
05/11/2023, 14:03:44;4901655;852;Tribute Tribute ;A;18;0;3079;
05/11/2023, 14:03:44;4522735;312;Force Lft ;F;11;0;7011;
05/11/2023, 14:03:44;4209524;582;Tiara Crs ;E;25;0;4939;
05/11/2023, 14:03:44;4053534;658;Rght Tiara ;A;19;0;5238;
05/11/2023, 14:03:44;4192904;580;Lft Tiara ;H;4;0;2263;
05/11/2023, 14:03:44;4972861;658;Tiara Force Tiara ;A;2;0;7355;
05/11/2023, 14:03:44;4519830;852;Tribute Force Tribute Tribute ;E;21;1;9237;
05/11/2023, 14:03:44;4470862;256;Crs Lft Rght ;B;15;2;5052;
05/11/2023, 14:03:44;4061663;436;Lft Rght Crs ;H;14;3;2699;
05/11/2023, 14:03:44;4913362;312;Tribute Rght ;D;20;1;5234;
05/11/2023, 14:03:44;4475670;312;Pendant Force ;J;15;0;2287;
05/11/2023, 14:03:44;4651191;256;Force Tribute ;K;13;2;4619;
05/11/2023, 14:03:44;4766980;312;Pendant Tribute ;E;24;3;3863;
05/11/2023, 14:03:44;4204264;987;Tiara Lft Tribute ;B;25;1;5830;
05/11/2023, 14:03:44;4046718;658;Rght Force Tribute Force ;B;19;3;4165;
05/11/2023, 14:03:44;4914139;256;Tribute Lft Lft Tribute ;D;3;1;6857;
05/11/2023, 14:03:44;4197081;580;Force Force Tribute Rght ;G;6;1;1556;
05/11/2023, 14:03:44;4666655;845;Lft Crs Tribute Tribute ;A;17;1;2449;
05/11/2023, 14:03:44;4060346;312;Force Pendant Tiara Rght ;I;6;0;3629;
05/11/2023, 14:03:44;4520322;542;Crs Rght Tribute Tiara ;C;25;0;6119;
05/11/2023, 14:03:44;4378617;852;Crs Force ;D;7;0;3802;
05/11/2023, 14:03:44;4753693;582;Tiara Force Force Pendant ;J;7;0;6646;
05/11/2023, 14:03:44;4535724;897;Crs Crs Tribute ;B;10;3;7927;
05/11/2023, 14:03:44;4766980;845;Pendant Tribute ;G;2;3;4131;
05/11/2023, 14:03:44;4401816;845;Lft Pendant Pendant Pendant ;C;25;1;6986;
05/11/2023, 14:03:44;4665129;582;Lft Force Tiara Tiara ;I;1;0;3696;
05/11/2023, 14:03:44;4899931;987;Lft Lft Rght ;A;6;3;1673;
05/11/2023, 14:03:44;4611739;436;Lft Pendant Pendant ;D;3;0;5568;
05/11/2023, 14:03:44;4725133;582;Lft Crs ;J;17;2;1786;
05/11/2023, 14:03:44;4350045;582;Tiara Tiara Force Pendant ;J;2;0;5887;
05/11/2023, 14:03:44;4403539;256;Lft Pendant Tribute Force ;D;20;1;7686;
05/11/2023, 14:03:44;4992879;580;Rght Force Pendant ;B;19;1;9275;
05/11/2023, 14:03:44;4592645;845;Rght Tribute Rght ;C;5;0;4686;
05/11/2023, 14:03:44;4475670;958;Pendant Force ;C;16;3;9732;
05/11/2023, 14:03:44;4665129;436;Lft Force Tiara Tiara ;D;6;0;8129;
05/11/2023, 14:03:44;4586107;897;Lft Crs Rght Tiara ;B;3;0;316;
05/11/2023, 14:03:44;4019599;580;Tribute Tiara ;F;2;3;1712;
05/11/2023, 14:03:44;4923670;582;Pendant Tribute Rght ;H;4;0;5651;
05/11/2023, 14:03:44;4613804;256;Tiara Tiara Tiara Rght ;B;19;1;8362;
05/11/2023, 14:03:44;4307343;512;Rght Force ;H;9;3;5570;
05/11/2023, 14:03:44;4042276;436;Lft Tribute Force Lft ;J;21;2;4416;
05/11/2023, 14:03:44;4939577;436;Lft Tiara Force ;I;1;1;6216;
05/11/2023, 14:03:44;4057166;580;Rght Rght ;I;17;1;2994;
05/11/2023, 14:03:44;4046718;582;Rght Force Tribute Force ;F;18;3;2033;
05/11/2023, 14:03:44;4992879;897;Rght Force Pendant ;F;22;3;5319;
05/11/2023, 14:03:44;4651339;542;Crs Lft Force ;A;25;0;3602;
05/11/2023, 14:03:44;4057166;897;Rght Rght ;E;13;2;9977;
05/11/2023, 14:03:44;4366079;897;Lft Force Lft Force ;B;15;0;3462;
05/11/2023, 14:03:44;4640021;542;Tribute Tiara Crs Force ;G;4;3;8886;
05/11/2023, 14:03:44;4852295;512;Rght Crs Rght Pendant ;K;7;3;7275;
05/11/2023, 14:03:44;4535724;256;Crs Crs Tribute ;G;17;2;6455;
05/11/2023, 14:03:44;4649013;658;Tribute Rght Crs Rght ;B;11;1;8183;
05/11/2023, 14:03:44;4340764;897;Tribute Rght ;J;5;0;499;
05/11/2023, 14:03:44;4227455;658;Rght Lft Pendant ;A;16;2;9121;
05/11/2023, 14:03:44;4899931;256;Lft Lft Rght ;C;13;3;9821;
05/11/2023, 14:03:44;4915031;987;Lft Force Tribute Crs ;J;5;3;5145;
05/11/2023, 14:03:44;4256796;542;Rght Tiara ;B;17;0;8365;
05/11/2023, 14:03:44;4358661;580;Lft Lft ;A;15;1;692;
05/11/2023, 14:03:44;4769575;582;Tribute Rght Pendant ;E;25;2;562;
05/11/2023, 14:03:44;4592645;312;Rght Tribute Rght ;C;6;2;2580;
05/11/2023, 14:03:44;4759728;256;Tiara Tiara ;I;20;2;3075;
05/11/2023, 14:03:44;4896456;987;Rght Crs ;D;23;0;4466;
05/11/2023, 14:03:44;4736204;542;Lft Tiara ;F;7;0;5099;
05/11/2023, 14:03:44;4470862;987;Crs Lft Rght ;K;1;3;3628;
05/11/2023, 14:03:44;4106526;580;Tiara Crs Crs ;J;15;1;5910;
05/11/2023, 14:03:44;4572926;897;Crs Force Tiara ;C;9;0;285;
05/11/2023, 14:03:44;4112363;658;Tribute Crs Force ;C;15;3;1627;
05/11/2023, 14:03:44;4403539;512;Lft Pendant Tribute Force ;E;17;2;6665;
05/11/2023, 14:03:44;4992639;436;Crs Tribute ;J;21;2;3633;
05/11/2023, 14:03:44;4378617;582;Crs Force ;K;19;2;8737;
05/11/2023, 14:03:44;4895098;512;Tribute Tribute Rght ;E;15;3;8544;
05/11/2023, 14:03:44;4772064;658;Crs Rght ;G;23;1;3106;
05/11/2023, 14:03:44;4448133;987;Lft Tribute Crs Crs ;J;21;2;5266;
05/11/2023, 14:03:44;4611739;845;Lft Pendant Pendant ;C;13;2;7641;
05/11/2023, 14:03:44;4403539;256;Lft Pendant Tribute Force ;H;23;0;8989;
05/11/2023, 14:03:44;4874281;658;Force Tribute Tiara Lft ;A;23;3;6387;
05/11/2023, 14:03:44;4485644;256;Crs Rght ;B;12;1;9664;
05/11/2023, 14:03:44;4738043;256;Lft Tiara Pendant ;G;11;2;3293;
05/11/2023, 14:03:44;4535724;580;Crs Crs Tribute ;F;6;3;613;
05/11/2023, 14:03:44;4467440;542;Pendant Force ;C;10;3;556;
05/11/2023, 14:03:44;4122383;987;Tiara Lft ;D;13;1;910;
05/11/2023, 14:03:44;4043788;658;Crs Lft Rght Crs ;I;20;2;2841;
05/11/2023, 14:03:44;4408599;658;Lft Lft Force ;E;18;0;4159;
05/11/2023, 14:03:44;4010172;958;Tribute Tribute Crs Lft ;C;18;0;7932;
05/11/2023, 14:03:44;4277243;658;Tiara Pendant Tribute Tiara ;H;22;0;1117;
05/11/2023, 14:03:44;4415412;582;Crs Lft Pendant ;A;6;1;892;
05/11/2023, 14:03:44;4408599;987;Lft Lft Force ;I;15;0;692;
05/11/2023, 14:03:44;4753693;852;Tiara Force Force Pendant ;D;14;3;6776;
05/11/2023, 14:03:44;4649013;845;Tribute Rght Crs Rght ;K;8;2;2121;
05/11/2023, 14:03:44;4758493;958;Tiara Crs Tiara ;C;16;1;3688;
05/11/2023, 14:03:44;4184826;580;Tribute Force ;G;24;2;5758;
05/11/2023, 14:03:44;4644196;845;Crs Tribute ;K;2;1;9189;
05/11/2023, 14:03:44;4736204;958;Lft Tiara ;J;17;3;2460;
05/11/2023, 14:03:44;4428568;582;Crs Crs ;J;8;3;4701;
05/11/2023, 14:03:44;4766980;658;Pendant Tribute ;G;24;3;6945;
05/11/2023, 14:03:44;4934612;852;Rght Force ;A;8;0;4930;
05/11/2023, 14:03:44;4092233;436;Lft Pendant Tribute Force ;D;8;2;6823;
05/11/2023, 14:03:44;4520322;580;Crs Rght Tribute Tiara ;I;23;2;3547;
05/11/2023, 14:03:44;4759728;658;Tiara Tiara ;G;5;3;1606;
05/11/2023, 14:03:44;4401816;658;Lft Pendant Pendant Pendant ;F;9;0;7496;
05/11/2023, 14:03:44;4340764;436;Tribute Rght ;F;9;0;913;
05/11/2023, 14:03:44;4602332;852;Lft Pendant Lft ;I;15;1;583;
05/11/2023, 14:03:44;4526427;582;Rght Rght ;J;13;3;7921;
05/11/2023, 14:03:44;4535724;312;Crs Crs Tribute ;I;1;3;5140;
05/11/2023, 14:03:44;4738271;436;Force Force ;I;10;2;1186;
05/11/2023, 14:03:44;4793521;580;Crs Tribute ;J;11;0;8902;
05/11/2023, 14:03:44;4895098;958;Tribute Tribute Rght ;F;20;3;7348;
05/11/2023, 14:03:44;4307343;845;Rght Force ;K;20;0;568;
05/11/2023, 14:03:44;4541475;958;Tiara Lft ;I;1;2;7081;
05/11/2023, 14:03:44;4928109;987;Force Lft ;F;4;0;9578;
05/11/2023, 14:03:44;4300302;512;Tiara Tiara Tiara Force ;G;2;1;5055;
05/11/2023, 14:03:44;4227455;897;Rght Lft Pendant ;H;16;1;8565;
05/11/2023, 14:03:44;4917024;958;Tribute Rght Force ;I;19;2;774;
05/11/2023, 14:03:44;4793521;658;Crs Tribute ;I;13;3;7;
05/11/2023, 14:03:44;4403539;852;Lft Pendant Tribute Force ;F;16;2;7059;
05/11/2023, 14:03:44;4366079;845;Lft Force Lft Force ;J;5;2;5992;
05/11/2023, 14:03:44;4826476;897;Lft Rght Crs ;E;3;3;7648;
05/11/2023, 14:03:44;4057166;582;Rght Rght ;I;17;2;5656;
05/11/2023, 14:03:44;4841550;582;Tribute Rght ;G;9;1;8996;
05/11/2023, 14:03:44;4247697;436;Crs Force Lft ;A;6;2;3299;
05/11/2023, 14:03:44;4923670;256;Pendant Tribute Rght ;D;25;2;7969;
