data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4330653;256;Force Tribute Rght ;H;15;1;8562;
05/11/2023, 14:03:44;4467440;436;Pendant Force ;J;5;2;1187;
05/11/2023, 14:03:44;4548851;958;Rght Crs Lft Tiara ;F;6;3;7155;
05/11/2023, 14:03:44;4209421;958;Force Tiara Crs Tribute ;K;21;0;8335;
05/11/2023, 14:03:44;4946663;852;Tiara Tiara Crs ;I;13;1;2717;
05/11/2023, 14:03:44;4769575;845;Tribute Rght Pendant ;E;2;2;8961;
05/11/2023, 14:03:44;4613804;987;Tiara Tiara Tiara Rght ;F;25;0;1183;
05/11/2023, 14:03:44;4673465;658;Force Tiara Tribute ;D;22;2;1874;
05/11/2023, 14:03:44;4725133;542;Lft Crs ;D;14;2;1531;
05/11/2023, 14:03:44;4700222;845;Force Force Lft ;G;23;2;6520;
05/11/2023, 14:03:44;4972861;256;Tiara Force Tiara ;J;2;3;692;
05/11/2023, 14:03:44;4597702;987;Crs Lft Tiara ;B;7;0;4246;
05/11/2023, 14:03:44;4516424;958;Force Tribute ;C;18;3;7193;
05/11/2023, 14:03:44;4300302;958;Tiara Tiara Tiara Force ;B;19;0;5925;
05/11/2023, 14:03:44;4934612;512;Rght Force ;I;17;3;8371;
05/11/2023, 14:03:44;4898742;845;Rght Crs ;I;15;2;6492;
05/11/2023, 14:03:44;4906814;582;Force Rght ;G;22;1;2546;
05/11/2023, 14:03:44;4019599;852;Tribute Tiara ;J;16;3;1326;
05/11/2023, 14:03:44;4469732;580;Crs Tribute ;F;25;0;2390;
05/11/2023, 14:03:44;4793521;312;Crs Tribute ;C;4;3;6800;
05/11/2023, 14:03:44;4772064;580;Crs Rght ;F;15;0;8090;
05/11/2023, 14:03:44;4036586;256;Rght Pendant Force ;C;23;2;350;
05/11/2023, 14:03:44;4295590;958;Tiara Force ;I;2;2;4710;
05/11/2023, 14:03:44;4901655;582;Tribute Tribute ;J;18;1;2051;
05/11/2023, 14:03:44;4725133;958;Lft Crs ;A;7;0;6056;
05/11/2023, 14:03:44;4302502;658;Force Pendant Lft Force ;F;14;0;8624;
05/11/2023, 14:03:44;4112405;658;Force Rght ;C;25;2;3390;
05/11/2023, 14:03:44;4112405;436;Force Rght ;E;2;2;9769;
05/11/2023, 14:03:44;4204264;958;Tiara Lft Tribute ;H;15;3;6618;
05/11/2023, 14:03:44;4915031;582;Lft Force Tribute Crs ;H;3;3;3372;
05/11/2023, 14:03:44;4611739;897;Lft Pendant Pendant ;G;11;1;3536;
05/11/2023, 14:03:44;4734330;542;Force Crs Lft Rght ;E;22;1;8851;
05/11/2023, 14:03:44;4738271;580;Force Force ;H;23;1;7058;
05/11/2023, 14:03:44;4972861;852;Tiara Force Tiara ;E;8;1;1944;
05/11/2023, 14:03:44;4151861;436;Tribute Rght Tiara ;K;18;3;4675;
05/11/2023, 14:03:44;4742309;897;Lft Crs Rght ;H;21;0;4652;
05/11/2023, 14:03:44;4243183;897;Rght Lft Crs ;I;2;0;9956;
05/11/2023, 14:03:44;4401816;987;Lft Pendant Pendant Pendant ;G;15;0;10;
05/11/2023, 14:03:44;4112363;580;Tribute Crs Force ;J;24;1;3151;
05/11/2023, 14:03:44;4470862;256;Crs Lft Rght ;J;5;1;1409;
05/11/2023, 14:03:44;4209421;436;Force Tiara Crs Tribute ;G;21;2;599;
05/11/2023, 14:03:44;4122383;852;Tiara Lft ;D;1;3;6386;
05/11/2023, 14:03:44;4330653;852;Force Tribute Rght ;C;11;3;4497;
05/11/2023, 14:03:44;4286440;987;Force Rght Rght ;B;10;3;2271;
05/11/2023, 14:03:44;4939577;987;Lft Tiara Force ;K;8;3;204;
05/11/2023, 14:03:44;4586107;582;Lft Crs Rght Tiara ;B;25;2;7046;
05/11/2023, 14:03:44;4201973;582;Pendant Pendant Lft Crs ;C;3;0;6971;
05/11/2023, 14:03:44;4247697;512;Crs Force Lft ;K;4;1;5132;
05/11/2023, 14:03:44;4415412;580;Crs Lft Pendant ;B;6;3;8133;
05/11/2023, 14:03:44;4302502;542;Force Pendant Lft Force ;I;3;1;4316;
05/11/2023, 14:03:44;4605149;852;Lft Tiara ;J;9;0;2087;
05/11/2023, 14:03:44;4256796;436;Rght Tiara ;E;3;0;8191;
05/11/2023, 14:03:44;4649013;582;Tribute Rght Crs Rght ;H;16;3;1520;
05/11/2023, 14:03:44;4608677;845;Rght Tribute Lft Crs ;C;5;1;3950;
05/11/2023, 14:03:44;4470862;897;Crs Lft Rght ;G;12;1;1788;
05/11/2023, 14:03:44;4915031;312;Lft Force Tribute Crs ;J;2;1;3033;
05/11/2023, 14:03:44;4946412;958;Force Tribute Lft Tribute ;D;24;2;6050;
05/11/2023, 14:03:44;4415412;987;Crs Lft Pendant ;I;5;0;2062;
05/11/2023, 14:03:44;4357738;542;Tiara Lft Rght ;K;14;2;2161;
05/11/2023, 14:03:44;4408599;658;Lft Lft Force ;H;24;3;6905;
05/11/2023, 14:03:44;4473656;580;Pendant Tiara Lft ;D;23;3;1849;
05/11/2023, 14:03:44;4366079;580;Lft Force Lft Force ;K;23;3;3358;
05/11/2023, 14:03:44;4535724;582;Crs Crs Tribute ;A;23;0;1741;
05/11/2023, 14:03:44;4725133;658;Lft Crs ;J;11;1;4974;
05/11/2023, 14:03:44;4428568;256;Crs Crs ;K;8;3;2589;
05/11/2023, 14:03:44;4094868;512;Tribute Force Tiara Crs ;C;10;1;5559;
05/11/2023, 14:03:44;4122383;512;Tiara Lft ;G;1;3;3920;
05/11/2023, 14:03:44;4061663;958;Lft Rght Crs ;B;9;3;5410;
05/11/2023, 14:03:44;4994923;658;Tiara Crs ;H;10;0;1101;
05/11/2023, 14:03:44;4795245;512;Tribute Pendant ;D;21;3;1158;
05/11/2023, 14:03:44;4939577;658;Lft Tiara Force ;K;14;0;418;
05/11/2023, 14:03:44;4300302;658;Tiara Tiara Tiara Force ;F;18;3;8193;
05/11/2023, 14:03:44;4307343;312;Rght Force ;F;23;0;6881;
05/11/2023, 14:03:44;4988185;512;Pendant Tiara Crs ;E;25;2;1598;
05/11/2023, 14:03:44;4946663;512;Tiara Tiara Crs ;G;2;2;6637;
05/11/2023, 14:03:44;4522735;852;Force Lft ;C;21;3;6973;
05/11/2023, 14:03:44;4408599;852;Lft Lft Force ;H;24;3;647;
05/11/2023, 14:03:44;4060346;312;Force Pendant Tiara Rght ;F;2;1;9107;
05/11/2023, 14:03:44;4403539;542;Lft Pendant Tribute Force ;A;10;1;5893;
05/11/2023, 14:03:44;4166618;312;Crs Pendant Lft Pendant ;H;22;2;9048;
05/11/2023, 14:03:44;4766980;580;Pendant Tribute ;F;23;1;9105;
05/11/2023, 14:03:44;4994923;542;Tiara Crs ;K;15;2;3875;
05/11/2023, 14:03:44;4665129;958;Lft Force Tiara Tiara ;F;5;1;6497;
05/11/2023, 14:03:44;4700222;582;Force Force Lft ;A;16;2;4932;
05/11/2023, 14:03:44;4651339;256;Crs Lft Force ;H;5;1;2632;
05/11/2023, 14:03:44;4548851;582;Rght Crs Lft Tiara ;B;9;0;38;
05/11/2023, 14:03:44;4184826;436;Tribute Force ;I;25;2;4210;
05/11/2023, 14:03:44;4795483;256;Tiara Crs Rght ;C;16;2;4329;
05/11/2023, 14:03:44;4592645;436;Rght Tribute Rght ;J;12;1;7162;
05/11/2023, 14:03:44;4651191;852;Force Tribute ;F;20;0;806;
05/11/2023, 14:03:44;4197081;852;Force Force Tribute Rght ;G;13;2;48;
05/11/2023, 14:03:44;4640021;436;Tribute Tiara Crs Force ;K;10;3;3930;
05/11/2023, 14:03:44;4255903;542;Tiara Lft Crs ;H;5;0;9188;
05/11/2023, 14:03:44;4209524;256;Tiara Crs ;J;12;1;5556;
05/11/2023, 14:03:44;4366079;958;Lft Force Lft Force ;D;10;0;6089;
05/11/2023, 14:03:44;4759728;436;Tiara Tiara ;G;18;0;1259;
05/11/2023, 14:03:44;4825387;897;Tribute Lft ;I;6;1;1740;
05/11/2023, 14:03:44;4469732;845;Crs Tribute ;C;19;3;3328;
05/11/2023, 14:03:44;4428568;897;Crs Crs ;C;22;3;8846;
05/11/2023, 14:03:44;4572926;845;Crs Force Tiara ;C;21;0;6404;
05/11/2023, 14:03:44;4748462;580;Pendant Pendant Tiara Lft ;E;8;2;7696;
05/11/2023, 14:03:44;4896456;312;Rght Crs ;F;19;3;9903;
05/11/2023, 14:03:44;4532522;582;Lft Rght ;I;10;2;544;
05/11/2023, 14:03:44;4036586;512;Rght Pendant Force ;G;3;1;2391;
05/11/2023, 14:03:44;4358661;580;Lft Lft ;C;25;3;1730;
05/11/2023, 14:03:44;4923670;312;Pendant Tribute Rght ;E;19;3;5882;
05/11/2023, 14:03:44;4915031;436;Lft Force Tribute Crs ;C;24;0;1237;
05/11/2023, 14:03:44;4516424;512;Force Tribute ;E;16;2;977;
05/11/2023, 14:03:44;4795803;580;Tribute Force Crs ;K;24;0;3097;
05/11/2023, 14:03:44;4898742;256;Rght Crs ;B;19;3;3686;
05/11/2023, 14:03:44;4992879;436;Rght Force Pendant ;F;9;2;2658;
05/11/2023, 14:03:44;4467440;987;Pendant Force ;C;9;2;7848;
05/11/2023, 14:03:44;4302502;580;Force Pendant Lft Force ;I;17;0;4899;
05/11/2023, 14:03:44;4295590;542;Tiara Force ;A;15;0;4327;
05/11/2023, 14:03:44;4913362;852;Tribute Rght ;G;1;3;2512;
05/11/2023, 14:03:44;4605149;542;Lft Tiara ;K;24;1;8511;
05/11/2023, 14:03:44;4475670;958;Pendant Force ;A;22;3;6806;
05/11/2023, 14:03:44;4045663;256;Crs Lft Pendant ;A;18;0;5274;
05/11/2023, 14:03:44;4886949;658;Rght Lft ;J;21;1;4177;
05/11/2023, 14:03:44;4403539;897;Lft Pendant Tribute Force ;E;3;0;8008;
05/11/2023, 14:03:44;4535724;845;Crs Crs Tribute ;J;18;1;3461;
05/11/2023, 14:03:44;4796458;897;Rght Pendant Tribute Force ;F;7;2;4303;
05/11/2023, 14:03:44;4142171;512;Lft Tribute Lft Lft ;F;18;1;7845;
05/11/2023, 14:03:44;4378617;580;Crs Force ;C;8;3;9840;
05/11/2023, 14:03:44;4197081;580;Force Force Tribute Rght ;I;19;3;9656;
05/11/2023, 14:03:44;4666655;512;Lft Crs Tribute Tribute ;B;14;1;8424;
05/11/2023, 14:03:44;4608677;256;Rght Tribute Lft Crs ;I;9;2;7575;
05/11/2023, 14:03:44;4651191;845;Force Tribute ;A;12;0;9120;
05/11/2023, 14:03:44;4772064;852;Crs Rght ;J;7;0;1711;
05/11/2023, 14:03:44;4826476;987;Lft Rght Crs ;D;8;2;8029;
05/11/2023, 14:03:44;4795803;436;Tribute Force Crs ;B;9;0;987;
05/11/2023, 14:03:44;4814408;312;Force Tiara ;J;18;2;9678;
05/11/2023, 14:03:44;4523500;582;Tribute Force ;E;25;0;9039;
05/11/2023, 14:03:44;4992639;958;Crs Tribute ;C;17;1;5721;
05/11/2023, 14:03:44;4211663;542;Lft Lft ;J;18;0;3269;
05/11/2023, 14:03:44;4649013;436;Tribute Rght Crs Rght ;F;4;0;7775;
05/11/2023, 14:03:44;4779349;897;Tribute Tribute Tiara ;C;14;0;5726;
05/11/2023, 14:03:44;4742309;958;Lft Crs Rght ;J;22;2;6884;
05/11/2023, 14:03:44;4366079;312;Lft Force Lft Force ;J;10;1;5089;
05/11/2023, 14:03:44;4401816;312;Lft Pendant Pendant Pendant ;J;23;0;442;
05/11/2023, 14:03:44;4294880;852;Rght Tiara ;G;8;3;519;
05/11/2023, 14:03:44;4467440;658;Pendant Force ;I;19;2;5061;
05/11/2023, 14:03:44;4644196;845;Crs Tribute ;B;5;2;9054;
05/11/2023, 14:03:44;4046718;542;Rght Force Tribute Force ;K;13;1;1493;
05/11/2023, 14:03:44;4523500;580;Tribute Force ;D;7;1;1450;
05/11/2023, 14:03:44;4898742;958;Rght Crs ;I;8;3;5720;
05/11/2023, 14:03:44;4444484;256;Tiara Lft ;C;15;3;5064;
05/11/2023, 14:03:44;4914139;582;Tribute Lft Lft Tribute ;D;22;1;3269;
05/11/2023, 14:03:44;4934612;542;Rght Force ;C;16;0;5510;
05/11/2023, 14:03:44;4511932;897;Tribute Tribute Force Crs ;F;10;3;5391;
05/11/2023, 14:03:44;4666655;256;Lft Crs Tribute Tribute ;A;14;3;7543;
05/11/2023, 14:03:44;4814408;582;Force Tiara ;A;10;0;8714;
05/11/2023, 14:03:44;4250643;658;Tribute Crs Tribute ;H;3;0;1292;
05/11/2023, 14:03:44;4748462;256;Pendant Pendant Tiara Lft ;J;17;0;322;
05/11/2023, 14:03:44;4914139;512;Tribute Lft Lft Tribute ;A;7;3;7260;
05/11/2023, 14:03:44;4906814;580;Force Rght ;I;16;1;2696;
05/11/2023, 14:03:44;4795245;582;Tribute Pendant ;K;24;2;9438;
05/11/2023, 14:03:44;4523331;436;Tribute Rght Force Crs ;A;18;0;8968;
05/11/2023, 14:03:44;4201973;580;Pendant Pendant Lft Crs ;B;17;1;9625;
05/11/2023, 14:03:44;4277243;845;Tiara Pendant Tribute Tiara ;J;8;2;7854;
05/11/2023, 14:03:44;4946412;436;Force Tribute Lft Tribute ;E;5;1;431;
05/11/2023, 14:03:44;4725133;958;Lft Crs ;H;10;3;4285;
05/11/2023, 14:03:44;4917024;580;Tribute Rght Force ;I;8;2;7331;
05/11/2023, 14:03:44;4401816;436;Lft Pendant Pendant Pendant ;G;19;2;5865;
05/11/2023, 14:03:44;4872447;987;Force Lft ;H;1;2;2378;
05/11/2023, 14:03:44;4906814;582;Force Rght ;B;1;1;1238;
05/11/2023, 14:03:44;4613804;512;Tiara Tiara Tiara Rght ;F;3;0;9814;
05/11/2023, 14:03:44;4523331;658;Tribute Rght Force Crs ;J;10;3;7699;
05/11/2023, 14:03:44;4277243;897;Tiara Pendant Tribute Tiara ;I;13;2;3197;
05/11/2023, 14:03:44;4408599;580;Lft Lft Force ;B;16;2;4552;
05/11/2023, 14:03:44;4992639;542;Crs Tribute ;A;12;1;173;
05/11/2023, 14:03:44;4915031;852;Lft Force Tribute Crs ;G;8;3;5477;
05/11/2023, 14:03:44;4651191;582;Force Tribute ;I;23;0;3045;
05/11/2023, 14:03:44;4732277;436;Pendant Tiara ;E;18;0;6459;
05/11/2023, 14:03:44;4010172;582;Tribute Tribute Crs Lft ;D;20;2;2942;
05/11/2023, 14:03:44;4247697;658;Crs Force Lft ;B;23;0;9505;
05/11/2023, 14:03:44;4350045;256;Tiara Tiara Force Pendant ;E;21;3;4900;
05/11/2023, 14:03:44;4597702;256;Crs Lft Tiara ;D;4;0;6936;
05/11/2023, 14:03:44;4485644;512;Crs Rght ;H;9;2;8510;
05/11/2023, 14:03:44;4972319;897;Lft Tiara ;B;25;2;6994;
05/11/2023, 14:03:44;4201973;512;Pendant Pendant Lft Crs ;J;8;2;4822;
05/11/2023, 14:03:44;4801506;897;Pendant Lft Tribute Crs ;E;8;3;7929;
05/11/2023, 14:03:44;4899931;958;Lft Lft Rght ;F;8;0;4276;
05/11/2023, 14:03:44;4896456;256;Rght Crs ;I;8;2;798;
05/11/2023, 14:03:44;4738271;987;Force Force ;F;11;1;591;
05/11/2023, 14:03:44;4994923;852;Tiara Crs ;B;9;3;830;
05/11/2023, 14:03:44;4852295;958;Rght Crs Rght Pendant ;J;8;3;6555;
05/11/2023, 14:03:44;4378617;312;Crs Force ;E;4;0;8368;
05/11/2023, 14:03:44;4700222;987;Force Force Lft ;I;20;3;8550;
05/11/2023, 14:03:44;4358661;845;Lft Lft ;H;12;3;2019;
05/11/2023, 14:03:44;4357738;542;Tiara Lft Rght ;I;13;3;5674;
05/11/2023, 14:03:44;4772064;845;Crs Rght ;A;5;0;7733;
05/11/2023, 14:03:44;4151861;312;Tribute Rght Tiara ;J;13;2;6821;
05/11/2023, 14:03:44;4994923;312;Tiara Crs ;E;16;3;8425;
05/11/2023, 14:03:44;4255903;512;Tiara Lft Crs ;C;21;3;993;
05/11/2023, 14:03:44;4766980;582;Pendant Tribute ;F;21;3;8920;
05/11/2023, 14:03:44;4321795;580;Tribute Tribute Tribute Tribute ;E;6;0;104;
05/11/2023, 14:03:44;4053534;897;Rght Tiara ;H;23;3;7090;
05/11/2023, 14:03:44;4340764;512;Tribute Rght ;G;18;0;1197;
05/11/2023, 14:03:44;4574105;987;Lft Crs ;C;11;0;9533;
05/11/2023, 14:03:44;4976485;512;Force Tiara ;G;21;0;6054;
05/11/2023, 14:03:44;4092233;512;Lft Pendant Tribute Force ;H;14;3;5879;
05/11/2023, 14:03:44;4370992;845;Tiara Tribute Crs Rght ;C;8;3;1776;
05/11/2023, 14:03:44;4736204;436;Lft Tiara ;E;19;0;5840;
05/11/2023, 14:03:44;4535724;658;Crs Crs Tribute ;H;10;3;9308;
05/11/2023, 14:03:44;4469732;958;Crs Tribute ;E;16;3;5093;
05/11/2023, 14:03:44;4408599;658;Lft Lft Force ;A;18;3;7302;
05/11/2023, 14:03:44;4886949;512;Rght Lft ;H;23;2;8483;
05/11/2023, 14:03:44;4256796;582;Rght Tiara ;B;13;3;7218;
05/11/2023, 14:03:44;4378617;542;Crs Force ;K;12;1;4905;
05/11/2023, 14:03:44;4401816;845;Lft Pendant Pendant Pendant ;A;21;0;9553;
05/11/2023, 14:03:44;4946412;580;Force Tribute Lft Tribute ;G;9;1;8535;
05/11/2023, 14:03:44;4255903;312;Tiara Lft Crs ;G;17;3;4227;
05/11/2023, 14:03:44;4325251;436;Rght Pendant Pendant ;F;18;1;7866;
05/11/2023, 14:03:44;4795803;256;Tribute Force Crs ;D;5;0;1641;
05/11/2023, 14:03:44;4934612;436;Rght Force ;H;17;2;5312;
05/11/2023, 14:03:44;4268020;256;Crs Crs ;F;2;0;9340;
05/11/2023, 14:03:44;4743470;436;Rght Tiara ;G;25;3;9081;
05/11/2023, 14:03:44;4616652;658;Rght Force ;H;6;3;4816;
05/11/2023, 14:03:44;4010172;658;Tribute Tribute Crs Lft ;C;10;1;9711;
05/11/2023, 14:03:44;4520322;512;Crs Rght Tribute Tiara ;B;2;3;4398;
05/11/2023, 14:03:44;4651191;852;Force Tribute ;A;11;2;1230;
05/11/2023, 14:03:44;4779349;987;Tribute Tribute Tiara ;B;19;1;8886;
05/11/2023, 14:03:44;4874281;436;Force Tribute Tiara Lft ;I;21;0;7072;
05/11/2023, 14:03:44;4852295;256;Rght Crs Rght Pendant ;G;10;2;368;
05/11/2023, 14:03:44;4801506;852;Pendant Lft Tribute Crs ;G;13;2;1791;
05/11/2023, 14:03:44;4307343;542;Rght Force ;I;5;1;3022;
05/11/2023, 14:03:44;4972861;658;Tiara Force Tiara ;F;3;2;6071;
05/11/2023, 14:03:44;4913362;987;Tribute Rght ;F;20;2;8962;
05/11/2023, 14:03:44;4649013;256;Tribute Rght Crs Rght ;D;5;3;1184;
05/11/2023, 14:03:44;4227455;852;Rght Lft Pendant ;K;23;3;7593;
05/11/2023, 14:03:44;4431450;897;Pendant Tribute ;B;15;1;2556;
05/11/2023, 14:03:44;4872447;987;Force Lft ;K;14;0;833;
05/11/2023, 14:03:44;4294880;658;Rght Tiara ;F;1;1;9693;
05/11/2023, 14:03:44;4428568;987;Crs Crs ;C;6;0;1471;
05/11/2023, 14:03:44;4471526;987;Force Force Tiara Tiara ;B;15;2;8543;
05/11/2023, 14:03:44;4197081;580;Force Force Tribute Rght ;J;23;1;3327;
05/11/2023, 14:03:44;4511932;580;Tribute Tribute Force Crs ;K;17;2;5198;
05/11/2023, 14:03:44;4644196;897;Crs Tribute ;E;19;3;7444;
05/11/2023, 14:03:44;4826476;845;Lft Rght Crs ;H;24;1;3260;
05/11/2023, 14:03:44;4895098;512;Tribute Tribute Rght ;G;12;2;6300;
05/11/2023, 14:03:44;4994923;582;Tiara Crs ;J;21;3;6516;
05/11/2023, 14:03:44;4136004;897;Force Pendant ;B;22;2;3806;
05/11/2023, 14:03:44;4852295;542;Rght Crs Rght Pendant ;E;13;2;331;
05/11/2023, 14:03:44;4113099;542;Force Tribute ;I;16;1;211;
05/11/2023, 14:03:44;4321795;845;Tribute Tribute Tribute Tribute ;I;4;3;4507;
05/11/2023, 14:03:44;4742309;958;Lft Crs Rght ;F;7;1;8697;
05/11/2023, 14:03:44;4852295;987;Rght Crs Rght Pendant ;G;10;2;9435;
05/11/2023, 14:03:44;4886949;542;Rght Lft ;I;7;1;6146;
05/11/2023, 14:03:44;4295590;582;Tiara Force ;K;24;3;7548;
05/11/2023, 14:03:44;4485644;845;Crs Rght ;I;8;3;2883;
05/11/2023, 14:03:44;4378617;512;Crs Force ;D;22;1;1763;
05/11/2023, 14:03:44;4743470;582;Rght Tiara ;J;4;0;6593;
05/11/2023, 14:03:44;4541475;845;Tiara Lft ;K;15;0;6706;
05/11/2023, 14:03:44;4295590;312;Tiara Force ;B;1;0;9478;
05/11/2023, 14:03:44;4142171;312;Lft Tribute Lft Lft ;B;17;0;1900;
05/11/2023, 14:03:44;4340764;852;Tribute Rght ;I;5;0;8114;
05/11/2023, 14:03:44;4841550;436;Tribute Rght ;F;14;3;17;
05/11/2023, 14:03:44;4294880;852;Rght Tiara ;G;18;1;1303;
05/11/2023, 14:03:44;4535724;512;Crs Crs Tribute ;B;24;1;251;
05/11/2023, 14:03:44;4772064;512;Crs Rght ;G;22;0;3574;
05/11/2023, 14:03:44;4917024;512;Tribute Rght Force ;I;15;3;264;
05/11/2023, 14:03:44;4470862;312;Crs Lft Rght ;H;22;0;6051;
05/11/2023, 14:03:44;4209524;256;Tiara Crs ;F;20;0;8544;
05/11/2023, 14:03:44;4779349;897;Tribute Tribute Tiara ;K;11;1;2900;
05/11/2023, 14:03:44;4758493;852;Tiara Crs Tiara ;A;12;2;8848;
05/11/2023, 14:03:44;4914139;312;Tribute Lft Lft Tribute ;F;22;1;5526;
05/11/2023, 14:03:44;4738043;580;Lft Tiara Pendant ;B;2;0;8122;
05/11/2023, 14:03:44;4082767;512;Rght Tribute ;D;10;1;8187;
05/11/2023, 14:03:44;4524748;512;Pendant Rght Lft ;A;18;3;5224;
05/11/2023, 14:03:44;4665129;852;Lft Force Tiara Tiara ;G;15;1;5162;
05/11/2023, 14:03:44;4469732;958;Crs Tribute ;B;1;3;7776;
05/11/2023, 14:03:44;4801506;658;Pendant Lft Tribute Crs ;K;4;1;9323;
05/11/2023, 14:03:44;4444484;512;Tiara Lft ;B;22;0;1807;
05/11/2023, 14:03:44;4519830;512;Tribute Force Tribute Tribute ;H;5;3;1002;
05/11/2023, 14:03:44;4010172;436;Tribute Tribute Crs Lft ;C;7;0;1037;
05/11/2023, 14:03:44;4431450;658;Pendant Tribute ;E;11;0;8069;
05/11/2023, 14:03:44;4519830;958;Tribute Force Tribute Tribute ;B;15;3;8384;
05/11/2023, 14:03:44;4743470;312;Rght Tiara ;F;23;3;9041;
05/11/2023, 14:03:44;4632150;256;Crs Crs ;E;11;3;4531;
05/11/2023, 14:03:44;4428568;312;Crs Crs ;K;18;1;4524;
05/11/2023, 14:03:44;4738043;852;Lft Tiara Pendant ;K;2;3;6631;
05/11/2023, 14:03:44;4541475;958;Tiara Lft ;I;7;0;7655;
05/11/2023, 14:03:44;4632150;256;Crs Crs ;D;11;0;7072;
05/11/2023, 14:03:44;4135567;542;Tiara Pendant ;B;3;3;8608;
05/11/2023, 14:03:44;4934612;542;Rght Force ;B;14;2;4583;
05/11/2023, 14:03:44;4092233;582;Lft Pendant Tribute Force ;A;20;1;1118;
05/11/2023, 14:03:44;4519830;658;Tribute Force Tribute Tribute ;G;19;2;7053;
05/11/2023, 14:03:44;4277243;958;Tiara Pendant Tribute Tiara ;A;13;0;3505;
05/11/2023, 14:03:44;4117271;658;Pendant Force Crs Force ;D;8;1;8984;
05/11/2023, 14:03:44;4243183;897;Rght Lft Crs ;C;8;0;5958;
05/11/2023, 14:03:44;4106526;436;Tiara Crs Crs ;D;19;3;663;
05/11/2023, 14:03:44;4992879;845;Rght Force Pendant ;J;15;2;6250;
05/11/2023, 14:03:44;4307343;312;Rght Force ;H;16;2;9520;
05/11/2023, 14:03:44;4294880;897;Rght Tiara ;H;9;2;1752;
05/11/2023, 14:03:44;4113099;580;Force Tribute ;F;17;3;7628;
05/11/2023, 14:03:44;4801506;987;Pendant Lft Tribute Crs ;G;25;0;3633;
05/11/2023, 14:03:44;4899931;542;Lft Lft Rght ;B;17;0;7525;
05/11/2023, 14:03:44;4795803;958;Tribute Force Crs ;B;18;3;3007;
05/11/2023, 14:03:44;4759728;312;Tiara Tiara ;A;7;1;7972;
05/11/2023, 14:03:44;4939577;512;Lft Tiara Force ;H;25;0;7878;
05/11/2023, 14:03:44;4886949;897;Rght Lft ;E;9;2;5889;
05/11/2023, 14:03:44;4532522;512;Lft Rght ;D;9;1;1554;
05/11/2023, 14:03:44;4753693;542;Tiara Force Force Pendant ;E;19;2;3121;
05/11/2023, 14:03:44;4597702;436;Crs Lft Tiara ;F;23;2;4118;
05/11/2023, 14:03:44;4795245;852;Tribute Pendant ;B;8;2;5796;
05/11/2023, 14:03:44;4471526;542;Force Force Tiara Tiara ;C;24;2;7806;
05/11/2023, 14:03:44;4057166;512;Rght Rght ;J;17;0;8853;
05/11/2023, 14:03:44;4061663;987;Lft Rght Crs ;D;18;0;2615;
05/11/2023, 14:03:44;4673465;658;Force Tiara Tribute ;H;25;2;7016;
05/11/2023, 14:03:44;4197081;512;Force Force Tribute Rght ;E;15;2;7274;
05/11/2023, 14:03:44;4743470;582;Rght Tiara ;A;14;0;5749;
05/11/2023, 14:03:44;4010172;312;Tribute Tribute Crs Lft ;E;4;2;7261;
05/11/2023, 14:03:44;4795803;312;Tribute Force Crs ;K;20;1;5017;
05/11/2023, 14:03:44;4057166;582;Rght Rght ;K;20;3;9945;
05/11/2023, 14:03:44;4453561;958;Rght Crs ;J;23;0;607;
05/11/2023, 14:03:44;4520322;845;Crs Rght Tribute Tiara ;D;23;1;547;
05/11/2023, 14:03:44;4651191;987;Force Tribute ;I;24;0;7163;
05/11/2023, 14:03:44;4548851;312;Rght Crs Lft Tiara ;E;4;2;6348;
05/11/2023, 14:03:44;4061663;542;Lft Rght Crs ;E;8;1;4304;
05/11/2023, 14:03:44;4357738;845;Tiara Lft Rght ;G;18;0;951;
05/11/2023, 14:03:44;4976485;256;Force Tiara ;D;22;2;4254;
05/11/2023, 14:03:44;4758493;312;Tiara Crs Tiara ;I;6;3;7403;
05/11/2023, 14:03:44;4112405;582;Force Rght ;A;17;1;9921;
05/11/2023, 14:03:44;4042276;436;Lft Tribute Force Lft ;F;13;2;7272;
05/11/2023, 14:03:44;4060346;256;Force Pendant Tiara Rght ;C;23;2;9342;
05/11/2023, 14:03:44;4151861;958;Tribute Rght Tiara ;H;25;3;4964;
05/11/2023, 14:03:44;4201973;852;Pendant Pendant Lft Crs ;F;23;3;6513;
05/11/2023, 14:03:44;4094868;312;Tribute Force Tiara Crs ;J;22;0;3454;
05/11/2023, 14:03:44;4453561;897;Rght Crs ;A;22;2;5644;
05/11/2023, 14:03:44;4300302;852;Tiara Tiara Tiara Force ;G;5;0;9056;
05/11/2023, 14:03:44;4043788;897;Crs Lft Rght Crs ;G;4;1;4629;
05/11/2023, 14:03:44;4197081;580;Force Force Tribute Rght ;C;18;2;4396;
05/11/2023, 14:03:44;4412611;845;Pendant Tiara ;J;15;3;9116;
05/11/2023, 14:03:44;4841550;512;Tribute Rght ;A;21;3;6533;
05/11/2023, 14:03:44;4913362;542;Tribute Rght ;B;13;0;9743;
05/11/2023, 14:03:44;4946663;987;Tiara Tiara Crs ;B;6;2;7291;
05/11/2023, 14:03:44;4106526;312;Tiara Crs Crs ;D;9;1;1394;
05/11/2023, 14:03:44;4294880;658;Rght Tiara ;D;13;1;1095;
